datetime,station_name,phase,arrival_time,amplitude,period
2020-08-31 13:23:37.600,KCTX,IAML,2020-08-31 13:23:52.500,2.6e-09,
2020-08-31 13:23:37.600,CAVI,IAML,2020-08-31 13:23:52.800,2.6e-09,
2020-08-31 13:23:37.600,SLVT,IAML,2020-08-31 13:23:54.600,2.6e-09,
2020-08-31 13:23:37.600,SAUV,IAML,2020-08-31 13:23:56.100,2.6e-09,
2020-08-31 13:23:37.600,CTYL,IAML,2020-08-31 13:23:57.000,2.6e-09,
2020-08-31 13:23:37.600,EDC,IAML,2020-08-31 13:23:57.700,2.6e-09,
2020-08-31 13:23:37.600,MRMT,IAML,2020-08-31 13:24:00.100,2.6e-09,
2020-08-31 18:32:25.600,HYBA,IAML,2020-08-31 18:32:29.400,3.5e-09,
2020-08-31 18:32:25.600,BRGA,IAML,2020-08-31 18:32:29.600,3.5e-09,
2020-08-31 18:32:25.600,TUZL,IAML,2020-08-31 18:32:29.600,3.5e-09,
2020-08-31 18:32:25.600,ARMT,IAML,2020-08-31 18:32:30.600,3.5e-09,
2020-08-31 18:32:25.600,YLV,IAML,2020-08-31 18:32:31.800,3.5e-09,
2020-08-31 18:32:25.600,ISK,IAML,2020-08-31 18:32:32.900,3.5e-09,
2020-08-31 18:32:25.600,KAVA,IAML,2020-08-31 18:32:33.000,3.5e-09,
2020-08-31 18:32:25.600,KAVV,IAML,2020-08-31 18:32:33.200,3.5e-09,
2020-08-31 18:32:25.600,MDNY,IAML,2020-08-31 18:32:33.900,3.5e-09,
2020-08-31 18:32:25.600,HVHR,IAML,2020-08-31 18:32:34.200,3.5e-09,
2020-08-31 18:32:25.600,HRTX,IAML,2020-08-31 18:32:35.300,3.5e-09,
2020-08-31 18:32:25.600,KLYT,IAML,2020-08-31 18:32:36.500,3.5e-09,
2020-08-31 18:32:25.600,ADVT,IAML,2020-08-31 18:32:37.600,3.5e-09,
2020-08-31 18:32:25.600,SILT,IAML,2020-08-31 18:32:37.900,3.5e-09,
2020-08-31 18:32:25.600,CTKS,IAML,2020-08-31 18:32:39.200,3.5e-09,
2020-08-31 18:32:25.600,CAVI,IAML,2020-08-31 18:32:41.500,3.5e-09,
2020-08-31 18:32:25.600,SLVT,IAML,2020-08-31 18:32:42.400,3.5e-09,
2020-08-31 18:32:25.600,CTYL,IAML,2020-08-31 18:32:44.800,3.5e-09,
2020-08-31 18:32:56.100,EDC,IAML,2020-08-31 18:33:01.400,3.7e-09,
2020-08-31 18:32:56.100,KCTX,IAML,2020-08-31 18:33:01.900,3.7e-09,
2020-08-31 18:32:56.100,MRMT,IAML,2020-08-31 18:33:03.800,3.7e-09,
2020-08-31 18:32:56.100,GONE,IAML,2020-08-31 18:33:06.700,3.7e-09,
2020-08-31 18:32:56.100,BOTS,IAML,2020-08-31 18:33:07.400,3.7e-09,
2020-08-31 18:32:56.100,ARMT,IAML,2020-08-31 18:33:08.100,3.7e-09,
2020-08-31 18:32:56.100,MDNY,IAML,2020-08-31 18:33:07.900,3.7e-09,
2020-08-31 18:32:56.100,KRBG,IAML,2020-08-31 18:33:08.100,3.7e-09,
2020-08-31 18:32:56.100,GAZK,IAML,2020-08-31 18:33:09.800,3.7e-09,
2020-08-31 18:32:56.100,TKR,IAML,2020-08-31 18:33:09.800,3.7e-09,
2020-08-31 18:32:56.100,HVHR,IAML,2020-08-31 18:33:10.100,3.7e-09,
2020-08-31 18:32:56.100,ORLT,IAML,2020-08-31 18:33:10.100,3.7e-09,
2020-08-31 18:32:56.100,CRLT,IAML,2020-08-31 18:33:11.100,3.7e-09,
2020-08-31 18:32:56.100,BIGA,IAML,2020-08-31 18:33:09.900,3.7e-09,
2020-08-31 18:32:56.100,RKY,IAML,2020-08-31 18:33:10.700,3.7e-09,
2020-08-31 18:32:56.100,SLVT,IAML,2020-08-31 18:33:12.100,3.7e-09,
2020-08-31 18:32:56.100,BALB,IAML,2020-08-31 18:33:12.500,3.7e-09,
2020-08-31 18:32:56.100,YENI,IAML,2020-08-31 18:33:11.900,3.7e-09,
2020-08-31 18:32:56.100,CTKS,IAML,2020-08-31 18:33:13.300,3.7e-09,
2020-08-31 18:32:56.100,BRGA,IAML,2020-08-31 18:33:13.300,3.7e-09,
2020-08-31 18:32:56.100,HYBA,IAML,2020-08-31 18:33:13.800,3.7e-09,
2020-08-31 18:32:56.100,CANM,IAML,2020-08-31 18:33:13.700,3.7e-09,
2020-08-31 18:32:56.100,DST,IAML,2020-08-31 18:33:14.100,3.7e-09,
2020-08-31 18:32:56.100,ISK,IAML,2020-08-31 18:33:14.800,3.7e-09,
2020-08-31 18:32:56.100,KAVA,IAML,2020-08-31 18:33:14.900,3.7e-09,
2020-08-31 18:32:56.100,KAVV,IAML,2020-08-31 18:33:14.900,3.7e-09,
2020-08-31 18:32:56.100,TUZL,IAML,2020-08-31 18:33:14.600,3.7e-09,
2020-08-31 18:32:56.100,YLV,IAML,2020-08-31 18:33:14.600,3.7e-09,
2020-08-31 18:32:56.100,CTYL,IAML,2020-08-31 18:33:16.400,3.7e-09,
2020-08-31 18:32:56.100,KLYT,IAML,2020-08-31 18:33:17.400,3.7e-09,
2020-08-31 18:32:56.100,HRTX,IAML,2020-08-31 18:33:19.600,3.7e-09,
2020-08-31 18:32:56.100,ADVT,IAML,2020-08-31 18:33:19.800,3.7e-09,
2020-08-31 18:32:56.100,CAVI,IAML,2020-08-31 18:33:21.300,3.7e-09,
2020-08-31 18:32:56.100,SOMA,IAML,2020-08-31 18:33:21.200,3.7e-09,
2020-08-31 18:32:56.100,TVSB,IAML,2020-08-31 18:33:22.700,3.7e-09,
2020-08-31 18:32:56.100,SIMA,IAML,2020-08-31 18:33:24.400,3.7e-09,
2020-09-01 03:44:11.400,TKR,IAML,2020-09-01 03:44:16.500,1.3e-09,
2020-09-01 03:44:11.400,MRMT,IAML,2020-09-01 03:44:17.300,1.3e-09,
2020-09-01 03:44:11.400,CRLT,IAML,2020-09-01 03:44:18.100,1.3e-09,
2020-09-01 03:44:11.400,GAZK,IAML,2020-09-01 03:44:18.500,1.3e-09,
2020-09-01 03:44:11.400,EDC,IAML,2020-09-01 03:44:22.200,1.3e-09,
2020-09-01 03:44:11.400,SLVT,IAML,2020-09-01 03:44:22.500,1.3e-09,
2020-09-01 03:44:11.400,KRBG,IAML,2020-09-01 03:44:22.900,1.3e-09,
2020-09-01 03:44:11.400,CTKS,IAML,2020-09-01 03:44:25.900,1.3e-09,
2020-09-01 03:44:11.400,KCTX,IAML,2020-09-01 03:44:26.500,1.3e-09,
2020-09-01 03:44:11.400,GONE,IAML,2020-09-01 03:44:27.400,1.3e-09,
2020-09-01 03:44:11.400,UKOP,IAML,2020-09-01 03:44:28.700,1.3e-09,
2020-09-01 03:44:11.400,SUSR,IAML,2020-09-01 03:44:29.700,1.3e-09,
2020-09-01 03:44:11.400,ERIK,IAML,2020-09-01 03:44:29.600,1.3e-09,
2020-09-01 03:44:11.400,CANM,IAML,2020-09-01 03:44:30.000,1.3e-09,
2020-09-01 03:44:11.400,ISK,IAML,2020-09-01 03:44:31.200,1.3e-09,
2020-09-01 03:44:11.400,KAVV,IAML,2020-09-01 03:44:31.200,1.3e-09,
2020-09-01 03:44:11.400,GELI,IAML,2020-09-01 03:44:30.900,1.3e-09,
2020-09-01 03:44:11.400,KLYT,IAML,2020-09-01 03:44:31.900,1.3e-09,
2020-09-01 03:44:11.400,ENEZ,IAML,2020-09-01 03:44:33.500,1.3e-09,
2020-09-01 03:44:11.400,COMU,IAML,2020-09-01 03:44:33.500,1e-10,
2020-09-01 03:44:11.400,EDRB,IAML,2020-09-01 03:44:34.300,1.3e-09,
2020-09-01 03:44:11.400,ALN,IAML,2020-09-01 03:44:34.500,0.0,
2020-09-01 22:17:19.400,MRMT,IAML,2020-09-01 22:17:22.600,3e-10,
2020-09-01 22:17:19.400,GAZK,IAML,2020-09-01 22:17:23.400,3e-10,
2020-09-01 22:17:19.400,RKY,IAML,2020-09-01 22:17:24.800,3e-10,
2020-09-01 22:17:19.400,KRBG,IAML,2020-09-01 22:17:26.500,3e-10,
2020-09-01 22:17:19.400,TKR,IAML,2020-09-01 22:17:26.200,3e-10,
2020-09-01 22:17:19.400,EDC,IAML,2020-09-01 22:17:28.600,3e-10,
2020-09-01 22:17:19.400,BIGA,IAML,2020-09-01 22:17:29.100,3e-10,
2020-09-01 22:17:19.400,CRLT,IAML,2020-09-01 22:17:29.800,3e-10,
2020-09-01 22:17:19.400,GONE,IAML,2020-09-01 22:17:32.600,3e-10,
2020-09-01 22:17:19.400,ERIK,IAML,2020-09-01 22:17:33.800,3e-10,
2020-09-01 22:17:19.400,CANM,IAML,2020-09-01 22:17:34.200,3e-10,
2020-09-01 22:17:19.400,YENI,IAML,2020-09-01 22:17:34.600,3e-10,
2020-09-01 22:17:19.400,KCTX,IAML,2020-09-01 22:17:34.500,3e-10,
2020-09-01 22:17:19.400,SLVT,IAML,2020-09-01 22:17:34.900,3e-10,
2020-09-01 22:17:19.400,UKOP,IAML,2020-09-01 22:17:35.200,3e-10,
2020-09-01 22:17:19.400,GELI,IAML,2020-09-01 22:17:35.300,3e-10,
2020-09-01 22:17:19.400,SUSR,IAML,2020-09-01 22:17:36.300,3e-10,
2020-09-01 22:17:19.400,COMU,IAML,2020-09-01 22:17:38.000,1e-10,
2020-09-01 22:17:19.400,CTYL,IAML,2020-09-01 22:17:38.500,3e-10,
2020-09-01 22:17:19.400,ENEZ,IAML,2020-09-01 22:17:38.800,3e-10,
2020-09-01 22:17:19.400,ALN,IAML,2020-09-01 22:17:40.800,1e-10,
2020-09-01 22:17:19.400,MDNY,IAML,2020-09-01 22:17:41.400,3e-10,
2020-09-01 22:17:19.400,EZN,IAML,2020-09-01 22:17:42.500,3e-10,
2020-09-01 22:17:19.400,ISK,IAML,2020-09-01 22:17:43.300,3e-10,
2020-09-01 22:17:19.400,KAVV,IAML,2020-09-01 22:17:43.300,3e-10,
2020-09-01 22:17:19.400,EDRB,IAML,2020-09-01 22:17:43.900,3e-10,
2020-09-01 22:17:19.400,GADA,IAML,2020-09-01 22:17:43.700,3e-10,
2020-09-01 22:17:19.400,BOZC,IAML,2020-09-01 22:17:44.900,1e-10,
2020-09-03 18:25:44.700,KRBG,IAML,2020-09-03 18:25:48.200,0.0,
2020-09-03 18:25:44.700,BIGA,IAML,2020-09-03 18:25:50.400,0.0,
2020-09-03 18:25:44.700,MRMT,IAML,2020-09-03 18:25:51.400,0.0,
2020-09-03 18:25:44.700,EDC,IAML,2020-09-03 18:25:51.800,0.0,
2020-09-03 18:25:44.700,GAZK,IAML,2020-09-03 18:25:53.900,0.0,
2020-09-03 18:25:44.700,YENI,IAML,2020-09-03 18:25:53.800,0.0,
2020-09-03 18:25:44.700,CANM,IAML,2020-09-03 18:25:54.100,0.0,
2020-09-03 18:25:44.700,SUSR,IAML,2020-09-03 18:25:57.200,0.0,
2020-09-03 18:25:44.700,GELI,IAML,2020-09-03 18:25:59.600,0.0,
2020-09-03 18:25:44.700,ERIK,IAML,2020-09-03 18:26:00.800,0.0,
2020-09-04 03:34:11.900,MDNY,IAML,2020-09-04 03:34:13.900,4.9e-09,
2020-09-04 03:34:11.900,ARMT,IAML,2020-09-04 03:34:16.800,4.9e-09,
2020-09-04 03:34:11.900,ORLT,IAML,2020-09-04 03:34:19.600,4.9e-09,
2020-09-04 03:34:11.900,KCTX,IAML,2020-09-04 03:34:19.500,4.9e-09,
2020-09-04 03:34:11.900,YLV,IAML,2020-09-04 03:34:21.500,4.9e-09,
2020-09-04 03:34:11.900,SUSR,IAML,2020-09-04 03:34:25.900,4.9e-09,
2020-09-04 03:34:11.900,ISK,IAML,2020-09-04 03:34:25.900,4.9e-09,
2020-09-04 03:34:11.900,KAVV,IAML,2020-09-04 03:34:26.000,4.9e-09,
2020-09-04 03:34:11.900,EDC,IAML,2020-09-04 03:34:26.200,4.9e-09,
2020-09-04 03:34:11.900,KLYT,IAML,2020-09-04 03:34:29.300,4.9e-09,
2020-09-04 03:34:11.900,TVSB,IAML,2020-09-04 03:34:33.000,4.9e-09,
2020-09-04 22:57:36.700,KRBG,IAML,2020-09-04 22:57:39.200,1e-10,
2020-09-04 22:57:36.700,BIGA,IAML,2020-09-04 22:57:41.300,1e-10,
2020-09-04 22:57:36.700,MRMT,IAML,2020-09-04 22:57:43.000,1e-10,
2020-09-04 22:57:36.700,EDC,IAML,2020-09-04 22:57:43.600,1e-10,
2020-09-04 22:57:36.700,GONE,IAML,2020-09-04 22:57:44.300,1e-10,
2020-09-04 22:57:36.700,GAZK,IAML,2020-09-04 22:57:45.100,1e-10,
2020-09-04 22:57:36.700,YENI,IAML,2020-09-04 22:57:45.100,1e-10,
2020-09-04 22:57:36.700,CANM,IAML,2020-09-04 22:57:45.500,1e-10,
2020-09-04 22:57:36.700,SUSR,IAML,2020-09-04 22:57:49.600,1e-10,
2020-09-04 22:57:36.700,TKR,IAML,2020-09-04 22:57:49.900,1e-10,
2020-09-04 22:57:36.700,KCTX,IAML,2020-09-04 22:57:50.900,1e-10,
2020-09-04 22:57:36.700,GELI,IAML,2020-09-04 22:57:51.000,1e-10,
2020-09-04 22:57:36.700,ERIK,IAML,2020-09-04 22:57:51.800,1e-10,
2020-09-04 22:57:36.700,COMU,IAML,2020-09-04 22:57:51.700,2e-10,
2020-09-04 22:57:36.700,BALB,IAML,2020-09-04 22:57:52.400,1e-10,
2020-09-04 22:57:36.700,UKOP,IAML,2020-09-04 22:57:55.900,1e-10,
2020-09-04 22:57:36.700,ENEZ,IAML,2020-09-04 22:57:56.900,1e-10,
2020-09-04 22:57:36.700,SLVT,IAML,2020-09-04 22:57:57.600,1e-10,
2020-09-04 22:57:36.700,MDNY,IAML,2020-09-04 22:57:58.500,1e-10,
2020-09-04 22:57:36.700,ARMT,IAML,2020-09-04 22:57:58.800,1e-10,
2020-09-04 22:57:36.700,BOZC,IAML,2020-09-04 22:57:59.200,2e-10,
2020-09-04 22:57:36.700,GADA,IAML,2020-09-04 22:57:59.300,1e-10,
2020-09-04 22:57:36.700,ALN,IAML,2020-09-04 22:57:59.500,0.0,
2020-09-04 22:57:36.700,SOMA,IAML,2020-09-04 22:57:59.900,1e-10,
2020-09-04 22:57:36.700,CTKS,IAML,2020-09-04 22:58:00.500,1e-10,
2020-09-04 22:57:36.700,DKL,IAML,2020-09-04 22:58:02.100,1e-10,
2020-09-04 22:57:36.700,ISK,IAML,2020-09-04 22:58:03.700,1e-10,
2020-09-04 22:57:36.700,KAVV,IAML,2020-09-04 22:58:03.900,1e-10,
2020-09-04 22:57:36.700,YLV,IAML,2020-09-04 22:58:04.700,1e-10,
2020-09-04 22:57:36.700,GORD,IAML,2020-09-04 22:58:05.100,1e-10,
2020-09-05 02:59:16.700,ARMT,IAML,2020-09-05 02:59:19.100,1e-10,
2020-09-05 02:59:16.700,MDNY,IAML,2020-09-05 02:59:21.200,1e-10,
2020-09-05 02:59:16.700,YLV,IAML,2020-09-05 02:59:24.100,1e-10,
2020-09-06 02:45:47.800,ADVT,IAML,2020-09-06 02:45:50.900,5.4e-09,
2020-09-06 02:45:47.800,CAVI,IAML,2020-09-06 02:45:52.900,5.4e-09,
2020-09-06 02:45:47.800,OSMT,IAML,2020-09-06 02:45:53.000,5.4e-09,
2020-09-06 02:45:47.800,YLV,IAML,2020-09-06 02:45:54.100,5.4e-09,
2020-09-06 02:45:47.800,YLVH,IAML,2020-09-06 02:45:56.400,5.4e-09,
2020-09-06 02:45:47.800,HRTX,IAML,2020-09-06 02:45:56.900,5.4e-09,
2020-09-06 02:45:47.800,TUZL,IAML,2020-09-06 02:45:58.600,5.4e-09,
2020-09-06 02:45:47.800,GPA,IAML,2020-09-06 02:45:58.600,5.4e-09,
2020-09-06 02:45:47.800,MDNY,IAML,2020-09-06 02:45:59.200,5.4e-09,
2020-09-06 02:45:47.800,ARMT,IAML,2020-09-06 02:46:00.100,5.4e-09,
2020-09-06 02:45:47.800,SAUV,IAML,2020-09-06 02:46:01.100,5.4e-09,
2020-09-06 02:45:47.800,ORLT,IAML,2020-09-06 02:46:00.900,5.4e-09,
2020-09-06 02:45:47.800,HYBA,IAML,2020-09-06 02:46:00.900,5.4e-09,
2020-09-06 02:45:47.800,BRGA,IAML,2020-09-06 02:46:01.100,5.4e-09,
2020-09-06 02:45:47.800,GULT,IAML,2020-09-06 02:46:01.500,5.4e-09,
2020-09-06 02:45:47.800,SILT,IAML,2020-09-06 02:46:03.500,5.4e-09,
2020-09-06 02:45:47.800,ISK,IAML,2020-09-06 02:46:04.000,5.4e-09,
2020-09-06 02:45:47.800,KAVA,IAML,2020-09-06 02:46:02.900,5.4e-09,
2020-09-06 02:45:47.800,KAVV,IAML,2020-09-06 02:46:04.000,5.4e-09,
2020-09-06 02:45:47.800,TVSB,IAML,2020-09-06 02:46:05.900,5.4e-09,
2020-09-06 02:45:47.800,HVHR,IAML,2020-09-06 02:46:06.500,5.4e-09,
2020-09-06 02:45:47.800,KLYT,IAML,2020-09-06 02:46:06.800,5.4e-09,
2020-09-06 02:45:47.800,KCTX,IAML,2020-09-06 02:46:06.800,5.4e-09,
2020-09-06 02:45:47.800,BGKT,IAML,2020-09-06 02:46:08.100,5.4e-09,
2020-09-06 02:45:47.800,DST,IAML,2020-09-06 02:46:08.900,5.4e-09,
2020-09-06 02:45:47.800,MDUB,IAML,2020-09-06 02:46:10.900,5.4e-09,
2020-09-06 02:45:47.800,CTKS,IAML,2020-09-06 02:46:11.200,5.4e-09,
2020-09-06 02:45:47.800,SUSR,IAML,2020-09-06 02:46:11.800,5.4e-09,
2020-09-06 06:12:06.300,KRBG,IAML,2020-09-06 06:12:09.400,0.0,
2020-09-06 06:12:06.300,BIGA,IAML,2020-09-06 06:12:11.500,0.0,
2020-09-06 06:12:06.300,MRMT,IAML,2020-09-06 06:12:12.900,0.0,
2020-09-06 06:12:06.300,EDC,IAML,2020-09-06 06:12:13.500,0.0,
2020-09-06 06:12:06.300,GONE,IAML,2020-09-06 06:12:14.100,0.0,
2020-09-06 06:12:06.300,GAZK,IAML,2020-09-06 06:12:15.500,0.0,
2020-09-06 06:12:06.300,YENI,IAML,2020-09-06 06:12:15.300,0.0,
2020-09-06 06:12:06.300,CANM,IAML,2020-09-06 06:12:15.700,0.0,
2020-09-06 06:12:06.300,SUSR,IAML,2020-09-06 06:12:19.700,0.0,
2020-09-06 06:12:06.300,GELI,IAML,2020-09-06 06:12:21.000,0.0,
2020-09-06 06:12:06.300,ENEZ,IAML,2020-09-06 06:12:26.800,0.0,
2020-09-06 06:12:06.300,ARMT,IAML,2020-09-06 06:12:28.800,0.0,
2020-09-06 06:12:06.300,BOZC,IAML,2020-09-06 06:12:29.000,1e-10,
2020-09-06 06:12:06.300,GADA,IAML,2020-09-06 06:12:28.800,0.0,
2020-09-06 06:12:06.300,ALN,IAML,2020-09-06 06:12:29.100,0.0,
2020-09-06 23:25:36.300,BOTS,IAML,2020-09-06 23:25:41.100,3.7e-09,
2020-09-06 23:25:36.300,SINB,IAML,2020-09-06 23:25:42.800,3.7e-09,
2020-09-06 23:25:36.300,SLVT,IAML,2020-09-06 23:25:43.800,3.7e-09,
2020-09-06 23:25:36.300,YKBL,IAML,2020-09-06 23:25:44.500,3.7e-09,
2020-09-06 23:25:36.300,AVCI,IAML,2020-09-06 23:25:45.100,3.7e-09,
2020-09-06 23:25:36.300,CTKS,IAML,2020-09-06 23:25:44.900,3.7e-09,
2020-09-06 23:25:36.300,CRLT,IAML,2020-09-06 23:25:45.600,3.7e-09,
2020-09-06 23:25:36.300,BGKT,IAML,2020-09-06 23:25:46.700,3.7e-09,
2020-09-06 23:25:36.300,TKR,IAML,2020-09-06 23:25:47.000,3.7e-09,
2020-09-06 23:25:36.300,MRMT,IAML,2020-09-06 23:25:47.500,3.7e-09,
2020-09-06 23:25:36.300,ARMT,IAML,2020-09-06 23:25:48.500,3.7e-09,
2020-09-06 23:25:36.300,CTYL,IAML,2020-09-06 23:25:48.500,3.7e-09,
2020-09-06 23:25:36.300,EDC,IAML,2020-09-06 23:25:48.400,3.7e-09,
2020-09-06 23:25:36.300,KCTX,IAML,2020-09-06 23:25:48.900,3.7e-09,
2020-09-06 23:25:36.300,BRGA,IAML,2020-09-06 23:25:49.400,3.7e-09,
2020-09-06 23:25:36.300,HYBA,IAML,2020-09-06 23:25:49.800,3.7e-09,
2020-09-06 23:25:36.300,ISK,IAML,2020-09-06 23:25:49.300,3.7e-09,
2020-09-06 23:25:36.300,KAVA,IAML,2020-09-06 23:25:49.400,3.7e-09,
2020-09-06 23:25:36.300,KAVV,IAML,2020-09-06 23:25:49.300,3.7e-09,
2020-09-06 23:25:36.300,GAZK,IAML,2020-09-06 23:25:49.900,3.7e-09,
2020-09-06 23:25:36.300,MDNY,IAML,2020-09-06 23:25:50.900,3.7e-09,
2020-09-06 23:25:36.300,KLYT,IAML,2020-09-06 23:25:50.700,3.7e-09,
2020-09-06 23:25:36.300,TUZL,IAML,2020-09-06 23:25:52.500,3.7e-09,
2020-09-06 23:25:36.300,RKY,IAML,2020-09-06 23:25:52.300,3.7e-09,
2020-09-06 23:25:36.300,KRBG,IAML,2020-09-06 23:25:52.900,3.7e-09,
2020-09-06 23:25:36.300,LAFA,IAML,2020-09-06 23:25:53.900,3.7e-09,
2020-09-06 23:25:36.300,YLVH,IAML,2020-09-06 23:25:54.100,3.7e-09,
2020-09-06 23:25:36.300,PHSR,IAML,2020-09-06 23:25:53.500,3.7e-09,
2020-09-06 23:25:36.300,SUSR,IAML,2020-09-06 23:25:55.200,3.7e-09,
2020-09-06 23:25:36.300,GONE,IAML,2020-09-06 23:25:54.800,3.7e-09,
2020-09-06 23:25:36.300,YLV,IAML,2020-09-06 23:25:54.800,3.7e-09,
2020-09-06 23:25:36.300,ORLT,IAML,2020-09-06 23:25:55.800,3.7e-09,
2020-09-06 23:25:36.300,BIGA,IAML,2020-09-06 23:25:55.800,3.7e-09,
2020-09-06 23:25:36.300,HRTX,IAML,2020-09-06 23:25:57.400,3.7e-09,
2020-09-06 23:25:36.300,SILT,IAML,2020-09-06 23:25:57.900,3.7e-09,
2020-09-06 23:25:36.300,YENI,IAML,2020-09-06 23:25:59.500,3.7e-09,
2020-09-06 23:25:36.300,UKOP,IAML,2020-09-06 23:25:59.200,3.7e-09,
2020-09-06 23:25:36.300,CANM,IAML,2020-09-06 23:25:59.500,3.7e-09,
2020-09-06 23:25:36.300,BALB,IAML,2020-09-06 23:26:00.600,3.7e-09,
2020-09-06 23:25:36.300,ERIK,IAML,2020-09-06 23:26:00.900,3.7e-09,
2020-09-06 23:25:36.300,GELI,IAML,2020-09-06 23:26:02.300,3.7e-09,
2020-09-06 23:25:36.300,EDRB,IAML,2020-09-06 23:26:02.700,3.7e-09,
2020-09-06 23:50:55.400,GAZK,IAML,2020-09-06 23:50:58.800,2.3e-09,
2020-09-06 23:50:55.400,MRMT,IAML,2020-09-06 23:50:59.100,2.3e-09,
2020-09-06 23:50:55.400,TKR,IAML,2020-09-06 23:51:02.200,2.3e-09,
2020-09-06 23:50:55.400,KRBG,IAML,2020-09-06 23:51:03.200,2.3e-09,
2020-09-06 23:50:55.400,EDC,IAML,2020-09-06 23:51:05.200,2.3e-09,
2020-09-06 23:50:55.400,ERIK,IAML,2020-09-06 23:51:09.500,2.3e-09,
2020-09-06 23:50:55.400,UKOP,IAML,2020-09-06 23:51:10.600,2.3e-09,
2020-09-06 23:50:55.400,CANM,IAML,2020-09-06 23:51:10.400,2.3e-09,
2020-09-06 23:50:55.400,SLVT,IAML,2020-09-06 23:51:10.500,2.3e-09,
2020-09-06 23:50:55.400,GELI,IAML,2020-09-06 23:51:11.600,2.3e-09,
2020-09-06 23:50:55.400,SUSR,IAML,2020-09-06 23:51:13.000,2.3e-09,
2020-09-06 23:50:55.400,CTKS,IAML,2020-09-06 23:51:14.200,2.3e-09,
2020-09-06 23:50:55.400,ARMT,IAML,2020-09-06 23:51:16.500,2.3e-09,
2020-09-06 23:50:55.400,BALB,IAML,2020-09-06 23:51:16.600,2.3e-09,
2020-09-06 23:50:55.400,MDNY,IAML,2020-09-06 23:51:17.100,2.3e-09,
2020-09-06 23:50:55.400,ISK,IAML,2020-09-06 23:51:18.900,2.3e-09,
2020-09-06 23:50:55.400,KAVV,IAML,2020-09-06 23:51:18.900,2.3e-09,
2020-09-06 23:50:55.400,EDRB,IAML,2020-09-06 23:51:19.100,2.3e-09,
2020-09-06 23:50:55.400,KLYT,IAML,2020-09-06 23:51:18.800,2.3e-09,
2020-09-06 23:50:55.400,YLV,IAML,2020-09-06 23:51:21.600,2.3e-09,
2020-09-08 08:30:38.000,YLV,IAML,2020-09-08 08:30:40.900,8e-10,
2020-09-08 08:30:38.000,ARMT,IAML,2020-09-08 08:30:45.200,8e-10,
2020-09-08 08:30:38.000,MDNY,IAML,2020-09-08 08:30:45.500,8e-10,
2020-09-08 08:30:38.000,HRTX,IAML,2020-09-08 08:30:46.900,8e-10,
2020-09-08 08:30:38.000,BRGA,IAML,2020-09-08 08:30:45.900,8e-10,
2020-09-08 08:30:38.000,CAVI,IAML,2020-09-08 08:30:48.500,8e-10,
2020-09-08 08:30:38.000,ISK,IAML,2020-09-08 08:30:49.500,8e-10,
2020-09-08 08:30:38.000,KAVA,IAML,2020-09-08 08:30:49.900,8e-10,
2020-09-08 08:30:38.000,SILT,IAML,2020-09-08 08:30:52.400,8e-10,
2020-09-08 08:30:38.000,KCTX,IAML,2020-09-08 08:30:53.300,8e-10,
2020-09-08 08:30:38.000,KLYT,IAML,2020-09-08 08:30:53.800,8e-10,
2020-09-08 08:30:38.000,SAUV,IAML,2020-09-08 08:30:54.000,8e-10,
2020-09-08 08:30:38.000,CTKS,IAML,2020-09-08 08:30:56.600,8e-10,
2020-09-08 20:28:06.600,GAZK,IAML,2020-09-08 20:28:09.800,7.7e-09,
2020-09-08 20:28:06.600,RKY,IAML,2020-09-08 20:28:10.600,7.7e-09,
2020-09-08 20:28:06.600,MRMT,IAML,2020-09-08 20:28:10.900,7.7e-09,
2020-09-08 20:28:06.600,KRBG,IAML,2020-09-08 20:28:13.400,7.7e-09,
2020-09-08 20:28:06.600,TKR,IAML,2020-09-08 20:28:13.400,7.7e-09,
2020-09-08 20:28:06.600,BIGA,IAML,2020-09-08 20:28:16.500,7.7e-09,
2020-09-08 20:28:06.600,EDC,IAML,2020-09-08 20:28:16.900,7.7e-09,
2020-09-08 20:28:06.600,ERIK,IAML,2020-09-08 20:28:19.800,7.7e-09,
2020-09-08 20:28:06.600,GONE,IAML,2020-09-08 20:28:20.400,7.7e-09,
2020-09-08 20:28:06.600,CANM,IAML,2020-09-08 20:28:21.100,7.7e-09,
2020-09-08 20:28:06.600,GELI,IAML,2020-09-08 20:28:21.600,7.7e-09,
2020-09-08 20:28:06.600,YENI,IAML,2020-09-08 20:28:21.700,7.7e-09,
2020-09-08 20:28:06.600,SLVT,IAML,2020-09-08 20:28:22.800,7.7e-09,
2020-09-08 20:28:06.600,SUSR,IAML,2020-09-08 20:28:24.500,7.7e-09,
2020-09-08 20:28:06.600,CTKS,IAML,2020-09-08 20:28:26.500,7.7e-09,
2020-09-08 20:28:06.600,ALN,IAML,2020-09-08 20:28:26.700,0.0,
2020-09-08 20:28:06.600,BALB,IAML,2020-09-08 20:28:28.100,7.7e-09,
2020-09-08 20:28:06.600,ARMT,IAML,2020-09-08 20:28:28.400,7.7e-09,
2020-09-08 20:28:06.600,BGKT,IAML,2020-09-08 20:28:28.800,7.7e-09,
2020-09-08 20:28:06.600,EZN,IAML,2020-09-08 20:28:29.100,7.7e-09,
2020-09-08 20:28:06.600,EDRB,IAML,2020-09-08 20:28:29.800,7.7e-09,
